pokemon,format,played,won,lost,moves,win_rate,usage,Pdex,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
Forretress,[Gen 9] OU,19641,9242,10510,"[('Agility', 1), ('Bitter Malice', 25), ('Body Press', 3175), ('Body Slam', 20), ('Bug Bite', 10), ('Bug Buzz', 18), ('Bulldoze', 83), ('Counter', 731), ('Curse', 320), ('Dark Pulse', 2), ('Dig', 1), ('Double-Edge', 4), ('Drill Run', 32), ('Earth Power', 27), ('Earthquake', 462), ('Endure', 14), ('Explosion', 2116), ('Flail', 2), ('Flamethrower', 8), ('Flash Cannon', 3), ('Focus Blast', 3), ('Giga Drain', 21), ('Grass Knot', 1), ('Gravity', 149), ('Gyro Ball', 2734), ('Hard Press', 10), ('Heavy Slam', 18), ('Hex', 2), ('Hyper Voice', 14), ('Ice Spinner', 378), ('Iron Defense', 525), ('Iron Head', 354), ('Knock Off', 1), ('Light Screen', 145), ('Lunge', 618), ('Nasty Plot', 7), ('Pain Split', 460), ('Payback', 40), ('Pin Missile', 56), ('Poison Jab', 14), ('Pounce', 7), ('Power Trick', 39), ('Protect', 219), ('Psychic', 2), ('Rain Dance', 14), ('Rapid Spin', 6236), ('Reflect', 171), ('Rest', 28), ('Reversal', 13), ('Roar', 1), ('Rock Blast', 44), ('Rock Slide', 13), ('Rock Tomb', 9), ('Rollout', 7), ('Sand Tomb', 77), ('Sandstorm', 11), ('Seed Bomb', 8), ('Self-Destruct', 21), ('Shadow Ball', 18), ('Sleep Talk', 6), ('Sludge Bomb', 3), ('Spikes', 3645), ('Stealth Rock', 8158), ('Steel Beam', 11), ('Stone Edge', 33), ('Struggle', 6), ('Struggle Bug', 3), ('Substitute', 14), ('Sucker Punch', 2), ('Sunny Day', 10), ('Swords Dance', 2), ('Taunt', 1), ('Tera Blast', 7), ('Thunder Wave', 1643), ('Toxic Spikes', 1938), ('Trick', 22), ('U-Turn', 34), ('Volt Switch', 3518), ('Will-O-Wisp', 1), ('Zap Cannon', 21)]",46.79019846091535,1.5274055801901538,205,Bug,Steel,465.0,75.0,90.0,140.0,60.0,60.0,40.0
Fraxure,[Gen 9] OU,239,90,149,"[('Aqua Tail', 4), ('Breaking Swipe', 2), ('Brick Break', 4), ('Crunch', 3), ('Dark Pulse', 1), ('Draco Meteor', 2), ('Dragon Claw', 32), ('Dragon Dance', 95), ('Dragon Tail', 4), ('Endeavor', 1), ('First Impression', 39), ('Fling', 1), ('Focus Energy', 1), ('Iron Head', 31), ('Iron Tail', 1), ('Low Kick', 1), ('Outrage', 62), ('Poison Jab', 12), ('Rest', 4), ('Roar', 3), ('Scale Shot', 17), ('Sleep Talk', 3), ('Stomping Tantrum', 28), ('Substitute', 2), ('Swords Dance', 13), ('Taunt', 2), ('Tera Blast', 4), ('Trailblaze', 4), ('X-Scissor', 3)]",37.65690376569037,0.018586117492258376,611,Dragon,,410.0,66.0,117.0,70.0,40.0,50.0,67.0
Frigibax,[Gen 9] OU,10,1,9,"[('Aqua Tail', 1), ('Avalanche', 1), ('Endure', 1), ('Icicle Spear', 2), ('Outrage', 2), ('Snowscape', 1), ('Swords Dance', 2)]",10.0,0.0007776618197597646,996,Dragon,Ice,320.0,65.0,75.0,45.0,35.0,45.0,55.0
Froakie,[Gen 9] OU,65,26,39,"[('Blizzard', 2), ('Dark Pulse', 1), ('Endure', 1), ('Flamethrower', 1), ('Grass Knot', 4), ('Hydro Pump', 14), ('Ice Beam', 15), ('Lick', 1), ('Liquidation', 1), ('Mud Shot', 1), ('Protect', 1), ('Quick Attack', 2), ('Rock Slide', 2), ('Spikes', 6), ('Substitute', 1), ('Surf', 13), ('Switcheroo', 4), ('Taunt', 3), ('Tera Blast', 5), ('Toxic Spikes', 7), ('Trailblaze', 1), ('U-Turn', 5), ('Water Gun', 1), ('Water Pulse', 1)]",40.0,0.005054801828438471,656,Water,,314.0,41.0,56.0,40.0,62.0,44.0,71.0
Frogadier,[Gen 9] OU,118,33,85,"[('Acrobatics', 1), ('Aerial Ace', 5), ('Blizzard', 2), ('Chilling Water', 4), ('Grass Knot', 6), ('Gunk Shot', 3), ('Hydro Pump', 31), ('Ice Beam', 39), ('Ice Punch', 1), ('Icy Wind', 1), ('Lick', 1), ('Liquidation', 4), ('Low Kick', 1), ('Mud Shot', 5), ('Mud-Slap', 1), ('Rock Slide', 6), ('Spikes', 3), ('Surf', 12), ('Switcheroo', 2), ('Taunt', 2), ('Tera Blast', 2), ('Toxic Spikes', 6), ('Trailblaze', 1), ('U-Turn', 22), ('Water Pulse', 1), ('Waterfall', 2)]",27.966101694915253,0.009176409473165224,657,Water,,405.0,54.0,63.0,52.0,83.0,56.0,97.0
Froslass,[Gen 4] OU,2695,1269,1457,"[('Attract', 9), ('Avalanche', 1), ('Bide', 1), ('Bite', 1), ('Blizzard', 146), ('Captivate', 1), ('Confuse Ray', 48), ('Destiny Bond', 598), ('Disable', 1), ('Flash', 7), ('Fling', 1), ('Hail', 30), ('Hidden Power', 47), ('Hyper Beam', 2), ('Ice Beam', 449), ('Ice Fang', 2), ('Ice Punch', 28), ('Ice Shard', 42), ('Icy Wind', 330), ('Light Screen', 3), ('Mud-Slap', 10), ('Natural Gift', 1), ('Ominous Wind', 4), ('Pain Split', 7), ('Payback', 1), ('Powder Snow', 1), ('Protect', 43), ('Psych Up', 3), ('Psychic', 14), ('Shadow Ball', 272), ('Shock Wave', 2), ('Signal Beam', 2), ('Sing', 3), ('Spikes', 1605), ('Struggle', 4), ('Substitute', 206), ('Sucker Punch', 13), ('Swagger', 63), ('Taunt', 606), ('Thunder', 5), ('Thunder Wave', 257), ('Thunderbolt', 45), ('Toxic', 15), ('Trick', 110), ('Wake-Up Slap', 15), ('Water Pulse', 5)]",46.55172413793103,1.572171112887136,478,Ice,Ghost,480.0,70.0,80.0,70.0,80.0,70.0,110.0
Froslass,[Gen 4] UBERS,1091,563,568,"[('Attract', 3), ('Avalanche', 2), ('Blizzard', 26), ('Confuse Ray', 5), ('Crunch', 2), ('Destiny Bond', 154), ('Disable', 1), ('Hail', 12), ('Hidden Power', 9), ('Ice Beam', 80), ('Ice Shard', 103), ('Icy Wind', 338), ('Light Screen', 1), ('Ominous Wind', 2), ('Protect', 7), ('Psychic', 9), ('Shadow Ball', 368), ('Signal Beam', 1), ('Spikes', 702), ('Struggle', 1), ('Substitute', 6), ('Sucker Punch', 7), ('Taunt', 116), ('Thunder Wave', 7), ('Thunderbolt', 20), ('Toxic', 1), ('Trick', 16), ('Wake-Up Slap', 1), ('Water Pulse', 2), ('Weather Ball', 1)]",49.778956675508404,7.976312326363503,478,Ice,Ghost,480.0,70.0,80.0,70.0,80.0,70.0,110.0
Froslass,[Gen 4] UU,26,19,9,"[('Blizzard', 9), ('Destiny Bond', 5), ('Disable', 9), ('Ice Beam', 2), ('Icy Wind', 2), ('Shadow Ball', 8), ('Spikes', 8), ('Substitute', 9), ('Taunt', 2), ('Thunderbolt', 2), ('Toxic', 7), ('Weather Ball', 2)]",67.85714285714286,0.3653224673317409,478,Ice,Ghost,480.0,70.0,80.0,70.0,80.0,70.0,110.0
Froslass,[Gen 9] OU,7085,3096,4011,"[('Astonish', 1), ('Aurora Veil', 171), ('Avalanche', 40), ('Bitter Malice', 2), ('Blizzard', 186), ('Block', 13), ('Burning Jealousy', 1), ('Chilling Water', 15), ('Confuse Ray', 10), ('Crunch', 10), ('Curse', 52), ('Dark Pulse', 2), ('Destiny Bond', 2317), ('Disable', 22), ('Draining Kiss', 48), ('Endure', 10), ('Facade', 1), ('Fake Tears', 3), ('Flamethrower', 2), ('Fling', 5), ('Frost Breath', 75), ('Haze', 34), ('Headbutt', 1), ('Hex', 293), ('Hyper Voice', 3), ('Ice Beam', 1507), ('Ice Fang', 4), ('Ice Punch', 1), ('Ice Shard', 139), ('Ice Spinner', 23), ('Icicle Crash', 24), ('Icicle Spear', 28), ('Icy Wind', 382), ('Knock Off', 1), ('Light Screen', 44), ('Nasty Plot', 1), ('Night Daze', 1), ('Night Shade', 17), ('Pain Split', 19), ('Poltergeist', 355), ('Protect', 22), ('Psych Up', 1), ('Psychic', 47), ('Rain Dance', 16), ('Reflect', 37), ('Rest', 2), ('Rollout', 2), ('Scary Face', 1), ('Shadow Ball', 860), ('Sludge Bomb', 1), ('Snowscape', 83), ('Spikes', 2658), ('Struggle', 11), ('Substitute', 33), ('Switcheroo', 138), ('Take Down', 1), ('Taunt', 1180), ('Tera Blast', 31), ('Thunder', 39), ('Thunder Wave', 664), ('Thunderbolt', 98), ('Toxic', 1), ('Trailblaze', 26), ('Trick', 288), ('Triple Axel', 292), ('U-Turn', 5), ('Water Pulse', 6), ('Weather Ball', 4), ('Will-O-Wisp', 691)]",43.56268467707894,0.5509733992997933,478,Ice,Ghost,480.0,70.0,80.0,70.0,80.0,70.0,110.0
Frosmoth,[Gen 9] OU,11984,5646,6377,"[('Acrobatics', 4), ('Agility', 1), ('Air Slash', 98), ('Attract', 13), ('Aurora Beam', 2), ('Aurora Veil', 108), ('Avalanche', 3), ('Bitter Malice', 2), ('Blizzard', 361), ('Body Slam', 2), ('Bug Bite', 1), ('Bug Buzz', 1047), ('Burning Jealousy', 1), ('Calm Mind', 11), ('Dark Pulse', 1), ('Dazzling Gleam', 112), ('Defog', 411), ('Endure', 1), ('Feather Dance', 9), ('Giga Drain', 1725), ('Giga Impact', 1), ('Hurricane', 52), ('Hyper Beam', 1), ('Ice Beam', 6481), ('Icicle Spear', 2), ('Icy Wind', 37), ('Infestation', 31), ('Knock Off', 4), ('Leech Life', 11), ('Light Screen', 15), ('Lunge', 1), ('Mirror Coat', 48), ('Nasty Plot', 2), ('Play Rough', 2), ('Poltergeist', 1), ('Protect', 9), ('Quiver Dance', 8011), ('Reflect', 29), ('Rest', 15), ('Shadow Ball', 3), ('Shadow Claw', 1), ('Snowscape', 20), ('Sticky Web', 1), ('Struggle', 5), ('Struggle Bug', 38), ('Stun Spore', 75), ('Substitute', 2289), ('Swords Dance', 1), ('Tailwind', 29), ('Take Down', 1), ('Tera Blast', 3022), ('Triple Axel', 6), ('U-Turn', 188), ('Weather Ball', 17)]",46.95999334608666,0.9319499248001021,873,Ice,Bug,475.0,70.0,65.0,60.0,125.0,90.0,65.0
Fuecoco,[Gen 9] OU,132,67,65,"[('Bite', 2), ('Curse', 7), ('Disarming Voice', 1), ('Encore', 14), ('Fire Blast', 22), ('Fire Spin', 9), ('Flame Charge', 2), ('Flamethrower', 31), ('Flare Blitz', 1), ('Hyper Voice', 3), ('Incinerate', 2), ('Leer', 1), ('Nasty Plot', 1), ('Overheat', 1), ('Protect', 6), ('Rest', 1), ('Roar', 16), ('Seed Bomb', 2), ('Slack Off', 40), ('Snarl', 2), ('Stomping Tantrum', 3), ('Tera Blast', 8), ('Will-O-Wisp', 69), ('Zen Headbutt', 1)]",50.75757575757576,0.010265136020828894,909,Fire,,310.0,67.0,45.0,59.0,63.0,40.0,36.0
Furfrou,[Gen 9] OU,3,3,0,"[('Cotton Guard', 1), ('Knock Off', 2), ('Parting Shot', 2), ('U-Turn', 1)]",100.0,0.0002332985459279294,676,Normal,,472.0,75.0,80.0,60.0,65.0,90.0,102.0
Furfrou-Heart,[Gen 9] OU,2,1,1,"[('Frustration', 1), ('Parting Shot', 1)]",50.0,0.00015553236395195294,676-heart,Normal,,472.0,75.0,80.0,60.0,65.0,90.0,102.0
Furret,[Gen 2] NU,62,39,39,"[('Amnesia', 3), ('Curse', 24), ('Dig', 2), ('Double-Edge', 39), ('Endure', 2), ('Fire Punch', 5), ('Hyper Beam', 2), ('Quick Attack', 8), ('Rest', 23), ('Return', 9), ('Reversal', 1), ('Shadow Ball', 8), ('Sleep Talk', 23), ('Strength', 8), ('Surf', 14), ('Thief', 3), ('Toxic', 2)]",50.0,4.579025110782865,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 2] OU,84,28,56,"[('Amnesia', 2), ('Curse', 12), ('Cut', 1), ('Defense Curl', 1), ('Detect', 1), ('Dig', 2), ('Dizzy Punch', 2), ('Double-Edge', 23), ('Dynamic Punch', 3), ('Endure', 4), ('Fire Punch', 9), ('Frustration', 1), ('Fury Cutter', 1), ('Fury Swipes', 4), ('Headbutt', 7), ('Hidden Power', 4), ('Hyper Beam', 1), ('Ice Punch', 7), ('Iron Tail', 5), ('Protect', 6), ('Quick Attack', 16), ('Rest', 8), ('Return', 4), ('Reversal', 3), ('Shadow Ball', 11), ('Slash', 1), ('Sleep Talk', 8), ('Strength', 9), ('Surf', 5), ('Swift', 1), ('Thief', 1), ('Thunder Punch', 4), ('Toxic', 3)]",33.33333333333333,0.19505398815743644,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 2] UBERS,9,4,5,"[('Defense Curl', 1), ('Dizzy Punch', 2), ('Dynamic Punch', 2), ('Fire Punch', 1), ('Ice Punch', 1), ('Quick Attack', 1), ('Return', 1), ('Rollout', 1), ('Shadow Ball', 1), ('Strength', 1), ('Surf', 1)]",44.44444444444444,0.3702180172768408,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 2] UU,8,7,1,"[('Curse', 3), ('Double-Edge', 6), ('Dynamic Punch', 2), ('Quick Attack', 3), ('Return', 1), ('Shadow Ball', 1)]",87.5,0.3980099502487562,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 3] NU,98,66,65,"[('Body Slam', 1), ('Brick Break', 49), ('Double-Edge', 61), ('Focus Punch', 2), ('Hidden Power', 1), ('Quick Attack', 36), ('Return', 14), ('Shadow Ball', 32), ('Struggle', 1), ('Trick', 3)]",50.38167938931297,5.355191256830602,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 3] OU,235,119,153,"[('Assist', 1), ('Attract', 1), ('Body Slam', 6), ('Brick Break', 38), ('Cut', 9), ('Defense Curl', 3), ('Double-Edge', 113), ('Facade', 2), ('Flamethrower', 6), ('Focus Punch', 12), ('Frustration', 12), ('Fury Swipes', 6), ('Hidden Power', 15), ('Hyper Beam', 2), ('Ice Beam', 5), ('Iron Tail', 1), ('Protect', 2), ('Quick Attack', 37), ('Rain Dance', 4), ('Return', 17), ('Reversal', 1), ('Roar', 1), ('Rock Smash', 3), ('Secret Power', 1), ('Shadow Ball', 45), ('Slash', 1), ('Solar Beam', 5), ('Spikes', 1), ('Strength', 1), ('Substitute', 9), ('Sunny Day', 13), ('Surf', 2), ('Swagger', 1), ('Thief', 3), ('Thunderbolt', 3), ('Toxic', 2), ('Trick', 42), ('Whirlwind', 1)]",43.75,0.12132100505418143,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 3] UBERS,7,1,6,"[('Body Slam', 2), ('Brick Break', 1), ('Defense Curl', 1), ('Double-Edge', 2), ('Focus Punch', 1), ('Return', 1), ('Shadow Ball', 2), ('Strength', 1), ('Trick', 1)]",14.285714285714285,0.09409866917596452,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 3] UU,5,0,5,"[('Brick Break', 2), ('Double-Edge', 3), ('Shadow Ball', 1), ('Trick', 1)]",0.0,0.1954652071931196,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 4] NU,8,1,7,"[('Aqua Tail', 3), ('Brick Break', 2), ('Double-Edge', 4), ('Ice Punch', 1), ('Knock Off', 1), ('U-Turn', 2)]",12.5,0.39331366764995085,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 4] OU,72,23,50,"[('Amnesia', 2), ('Aqua Tail', 1), ('Assist', 4), ('Baton Pass', 2), ('Body Slam', 2), ('Brick Break', 8), ('Charm', 1), ('Cut', 1), ('Defense Curl', 2), ('Double-Edge', 13), ('Dynamic Punch', 1), ('Facade', 1), ('Fire Punch', 1), ('Focus Blast', 1), ('Focus Punch', 2), ('Foresight', 2), ('Frustration', 2), ('Fury Swipes', 4), ('Headbutt', 4), ('Ice Beam', 1), ('Ice Punch', 2), ('Iron Tail', 1), ('Knock Off', 1), ('Last Resort', 1), ('Me First', 1), ('Night Slash', 1), ('Protect', 1), ('Pursuit', 1), ('Quick Attack', 8), ('Roar Of Time', 1), ('Rock Smash', 1), ('Seed Bomb', 1), ('Shadow Claw', 2), ('Slack Off', 1), ('Substitute', 1), ('Sucker Punch', 6), ('Super Fang', 4), ('Thunder Punch', 1), ('Thunderbolt', 1), ('Transform', 3), ('Trick', 10), ('U-Turn', 20)]",31.506849315068493,0.04200234513093648,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 4] UBERS,41,25,19,"[('Aqua Tail', 4), ('Assist', 2), ('Blizzard', 1), ('Body Slam', 3), ('Brick Break', 2), ('Cut', 1), ('Defense Curl', 4), ('Double-Edge', 1), ('Endure', 1), ('Fire Punch', 4), ('Fury Swipes', 6), ('Headbutt', 7), ('Hyper Voice', 1), ('Ice Punch', 5), ('Knock Off', 1), ('Overheat', 1), ('Protect', 1), ('Quick Attack', 15), ('Return', 12), ('Reversal', 2), ('Rock Smash', 3), ('Scratch', 1), ('Shadow Claw', 1), ('Signal Beam', 1), ('Slam', 1), ('Substitute', 1), ('Sucker Punch', 2), ('Thunder', 1), ('Thunder Punch', 3), ('Toxic', 1), ('Trick', 3), ('U-Turn', 2)]",56.81818181818182,0.2997514256470244,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 4] UU,7,2,5,"[('Double-Edge', 1), ('Grass Knot', 1), ('Protect', 1), ('Quick Attack', 1), ('Sucker Punch', 1), ('Trick', 1), ('U-Turn', 4)]",28.57142857142857,0.09835604889700718,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Furret,[Gen 9] OU,2076,782,1315,"[('Agility', 5), ('Amnesia', 4), ('Baby-Doll Eyes', 3), ('Bitter Malice', 2), ('Blizzard', 3), ('Body Slam', 186), ('Brick Break', 52), ('Charm', 2), ('Chilling Water', 1), ('Coil', 42), ('Dig', 2), ('Double-Edge', 215), ('Endeavor', 102), ('Endure', 10), ('Extreme Speed', 3), ('Facade', 19), ('Fire Punch', 33), ('Flamethrower', 11), ('Fling', 7), ('Focus Blast', 10), ('Focus Energy', 2), ('Focus Punch', 7), ('Follow Me', 1), ('Fury Swipes', 3), ('Giga Impact', 4), ('Grass Knot', 2), ('Hyper Voice', 5), ('Ice Beam', 21), ('Ice Punch', 49), ('Knock Off', 431), ('Last Resort', 201), ('Nasty Plot', 2), ('Play Rough', 49), ('Poltergeist', 1), ('Protect', 25), ('Quick Attack', 87), ('Rain Dance', 5), ('Reversal', 9), ('Seed Bomb', 10), ('Shadow Ball', 10), ('Shadow Claw', 13), ('Slash', 1), ('Substitute', 22), ('Sucker Punch', 110), ('Sunny Day', 2), ('Super Fang', 86), ('Surf', 2), ('Tera Blast', 4), ('Thief', 5), ('Thunder', 1), ('Thunder Punch', 14), ('Thunderbolt', 2), ('Tidy Up', 926), ('Trailblaze', 7), ('Trick', 375), ('U-Turn', 273), ('Zen Headbutt', 7)]",37.291368621840725,0.16144259378212714,162,Normal,,415.0,85.0,76.0,64.0,45.0,55.0,90.0
Gabite,[Gen 4] NU,44,20,26,"[('Dragon Claw', 9), ('Earthquake', 18), ('Outrage', 15), ('Protect', 4), ('Rest', 1), ('Roar', 1), ('Rock Slide', 1), ('Sleep Talk', 1), ('Stealth Rock', 11), ('Stone Edge', 4), ('Toxic', 2)]",43.47826086956522,2.1632251720747298,444,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
Gabite,[Gen 4] OU,83,48,35,"[('Aerial Ace', 1), ('Dig', 2), ('Draco Meteor', 3), ('Dragon Claw', 14), ('Dragon Rage', 1), ('Dragon Rush', 3), ('Earthquake', 19), ('Fire Blast', 3), ('Flamethrower', 3), ('Iron Head', 2), ('Outrage', 15), ('Protect', 9), ('Rest', 2), ('Sand Attack', 8), ('Sleep Talk', 1), ('Stealth Rock', 16), ('Stone Edge', 1), ('Struggle', 2), ('Substitute', 19), ('Swagger', 13), ('Toxic', 5)]",57.831325301204814,0.048419370081496216,444,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
Gabite,[Gen 4] UBERS,58,31,31,"[('Dig', 4), ('Dragon Claw', 25), ('Dragon Rage', 14), ('Earth Power', 1), ('Earthquake', 17), ('Fire Blast', 2), ('Flamethrower', 1), ('Metal Claw', 1), ('Outrage', 5), ('Rock Smash', 1), ('Rock Tomb', 1), ('Sand Tomb', 1), ('Sandstorm', 8), ('Shadow Claw', 1), ('Slash', 2), ('Stealth Rock', 9), ('Take Down', 1), ('Toxic', 1)]",50.0,0.42403860213481503,444,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
Gabite,[Gen 4] UU,90,35,57,"[('Dig', 1), ('Dragon Claw', 18), ('Earthquake', 27), ('Outrage', 27), ('Protect', 1), ('Shadow Claw', 1), ('Stealth Rock', 21), ('Stone Edge', 2), ('Substitute', 3), ('Toxic', 12)]",38.04347826086957,1.2645777715329491,444,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
Gabite,[Gen 9] OU,139,59,81,"[('Body Slam', 2), ('Crunch', 1), ('Draco Meteor', 2), ('Dragon Claw', 8), ('Dragon Rush', 1), ('Dragon Tail', 36), ('Earthquake', 54), ('Endure', 2), ('Fire Fang', 3), ('Flamethrower', 1), ('Grass Knot', 1), ('Iron Head', 5), ('Outrage', 7), ('Protect', 3), ('Rest', 3), ('Rock Slide', 3), ('Rock Tomb', 2), ('Sand Attack', 1), ('Sand Tomb', 4), ('Scale Shot', 10), ('Scorching Sands', 1), ('Shadow Ball', 1), ('Shadow Claw', 1), ('Sleep Talk', 2), ('Stealth Rock', 49), ('Stone Edge', 9), ('Substitute', 9), ('Swords Dance', 21)]",42.142857142857146,0.01080949929466073,444,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
Gallade,[Gen 4] OU,4064,1772,2324,"[('Aerial Ace', 1), ('Body Slam', 2), ('Brick Break', 47), ('Bulk Up', 179), ('Calm Mind', 8), ('Close Combat', 2056), ('Confuse Ray', 3), ('Destiny Bond', 79), ('Disable', 1), ('Double-Edge', 1), ('Drain Punch', 212), ('Dream Eater', 5), ('Earthquake', 59), ('Encore', 3), ('Endure', 2), ('Facade', 1), ('False Swipe', 1), ('Fire Punch', 49), ('Focus Blast', 5), ('Focus Punch', 6), ('Frustration', 1), ('Grass Knot', 1), ('Hyper Beam', 1), ('Hypnosis', 28), ('Ice Punch', 683), ('Knock Off', 18), ('Leaf Blade', 185), ('Light Screen', 2), ('Low Kick', 5), ('Lucky Chant', 1), ('Magic Coat', 3), ('Mean Look', 2), ('Memento', 13), ('Night Slash', 112), ('Pain Split', 8), ('Poison Jab', 6), ('Protect', 11), ('Psychic', 18), ('Psycho Cut', 398), ('Rain Dance', 3), ('Reflect', 5), ('Rest', 2), ('Rock Slide', 5), ('Rock Tomb', 1), ('Safeguard', 1), ('Shadow Ball', 8), ('Shadow Sneak', 1184), ('Signal Beam', 1), ('Skill Swap', 1), ('Sleep Talk', 2), ('Stone Edge', 62), ('Substitute', 13), ('Swords Dance', 378), ('Taunt', 52), ('Thunder Punch', 57), ('Thunder Wave', 53), ('Thunderbolt', 3), ('Toxic', 3), ('Trick', 106), ('Trick Room', 125), ('Vacuum Wave', 4), ('Will-O-Wisp', 274), ('Wish', 14), ('X-Scissor', 16), ('Zen Headbutt', 742)]",43.26171875,2.370799036279526,475,Psychic,Fighting,518.0,68.0,125.0,65.0,65.0,115.0,80.0
Gallade,[Gen 4] UBERS,185,70,116,"[('Aerial Ace', 2), ('Brick Break', 9), ('Bulk Up', 5), ('Calm Mind', 1), ('Close Combat', 61), ('Confusion', 1), ('Destiny Bond', 3), ('Double-Edge', 1), ('Drain Punch', 19), ('Earthquake', 6), ('Fire Punch', 1), ('Fury Cutter', 2), ('Hypnosis', 1), ('Ice Punch', 10), ('Knock Off', 3), ('Leaf Blade', 15), ('Low Kick', 3), ('Magic Coat', 1), ('Magical Leaf', 1), ('Night Slash', 19), ('Pain Split', 1), ('Poison Jab', 3), ('Protect', 1), ('Psychic', 3), ('Psycho Cut', 68), ('Shadow Sneak', 15), ('Slash', 1), ('Stone Edge', 2), ('Substitute', 1), ('Swords Dance', 21), ('Taunt', 2), ('Thunder Punch', 3), ('Toxic', 1), ('Trick', 1), ('Vacuum Wave', 1), ('Will-O-Wisp', 1), ('X-Scissor', 3), ('Zen Headbutt', 5)]",37.634408602150536,1.3525369206024274,475,Psychic,Fighting,518.0,68.0,125.0,65.0,65.0,115.0,80.0
Gallade,[Gen 4] UU,10,8,2,"[('Close Combat', 7), ('Psycho Cut', 1), ('Shadow Sneak', 7), ('Swords Dance', 2), ('Will-O-Wisp', 1)]",80.0,0.1405086412814388,475,Psychic,Fighting,518.0,68.0,125.0,65.0,65.0,115.0,80.0
